id	type	showType	quality	stack	openType	openParameter	photoId	effectType	effectId	effectNum	status	辅助列	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
108001	10	101	5	1	601	0	18:card_icon_108001_1	0	0	0	1	小白	战略潜艇	戰略潛艇	Tactical Submarine	戦術型サブマリン	서브마린	แบทเทิลมารีน	用于解锁小白的战略潜艇。	用於解鎖小白的戰略潛艇。	Unlocks Shiro: Tactical Submarine.	シロ･戦術型サブマリンを解放するのに使える。	화이트의 서브마린 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ "แบทเทิลมารีน" ข​อง​ชิ​โระ​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
108006	10	101	5	1	601	0	18:card_icon_108006_1	0	0	0	1	小白	涤荡者	滌蕩者	Combat Mode	穢れを浄化せし者	메이드	คอมแบทโหมด	用于解锁小白的涤荡者。	用於解鎖小白的滌蕩者。	Unlocks Shiro: Combat Mode.	シロ･穢れを浄化せし者を解放するのに使える。	화이트의 메이드 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ "คอม​แบ​ท​โหมด" ​ของ​ชิ​โระ​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
108004	10	101	4	1	601	0	18:card_icon_108004_1	0	0	0	1	小白	棋盘游戏	棋盤遊戲	Game Master	チェスゲーム	보드 게임	รุกฆาต	用于解锁小白的棋盘游戏。	用於解鎖小白的棋盤遊戲。	Unlocks Shiro: Game Master.	シロ･チェスゲームを解放するのに使える。	화이트의 보드 게임 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ "รุกฆาต" ​ของ​ชิ​โระ​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
109008	10	101	5	1	601	0	18:card_icon_109008_1	0	0	0	1	艾琳娜	致命音符	致命音符	One False Note	フォルティッシッシモ	포르티시모	เดธฮาร์โมนี	用于解锁艾琳娜的致命音符。	用於解鎖艾琳娜的致命音符。	Unlocks Erina: One False Note.	エリナ･フォルティッシッシモを解放するのに使える。	에리나의 포르티시모 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ "เดธฮาร์โมนี" ​ของ​เอ​ริ​นา​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
110008	10	101	5	1	601	0	18:card_icon_110008_1	0	0	0	1	可可	秘密调查	秘密調查	Secret Investigation	秘密調査	시크릿 에이전트	หน่วยสืบลับ	用于解锁可可的秘密调查。	用於解鎖可可的秘密調查。	Unlocks Cody: Secret Investigation.	ココ･秘密調査を解放するのに使える。	코코의 시크릿 에이전트 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ หน่วยสืบลับ" ​ของ​โค​โค่​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
111008	10	101	4	1	601	0	18:card_icon_111008_1	0	0	0	1	安雅	镜光旖梦	鏡光旖夢	Mirrored Dreams	ミラードリーム	거울빛 꿈	กระจกความฝัน	用于解锁安雅的镜光旖梦。	用於解鎖安雅的鏡光旖夢。	Unlocks Anja: Mirrored Dreams.	アンヤ･ミラードリームを解放するのに使える。	아냐의 거울빛 꿈 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ "กระจก​ความฝัน" ​ของ​อัน​ยา​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
111002	10	101	5	1	601	0	18:card_icon_111002_1	0	0	0	1	安雅	长夜冰冕	長夜冰冕	Crown of Frost	ナイトクラウン	얼음 여왕	ราชินีน้ำแข็ง	用于解锁安雅的长夜冰冕。	用於解鎖安雅的長夜冰冕。	Unlocks Anja: Crown of Frost.	アンヤ･ナイトクラウンを解放するのに使える。	아냐의 얼음 여왕 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ "ราชินี​น้ำแข็ง" ​ของ​อัน​ยา​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
112008	10	101	4	1	601	0	18:card_icon_112008_1	0	0	0	1	米娅	爱心妆点	愛心妝點	Lovely Makeup	プロデュースの極意	러블리 메이크업	เมกอัปสุดน่ารัก	用于解锁米娅的爱心妆点。	用於解鎖米婭的愛心妝點。	Unlocks Mia: Lovely Makeup.	ミーヤ･プロデュースの極意を解放するのに使える。	미아의 러블리 메이크업 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ "เมกอัปสุดน่ารัก" ​ของ​มี​อา​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
112002	10	101	5	1	601	0	18:card_icon_112002_1	0	0	0	1	米娅	冬季奇遇	冬季奇遇	Winter Encounter	スノーフェアリー	스노우 페어리	หิมะแรกพบ	用于解锁米娅的冬季奇遇。	用於解鎖米婭的冬季奇遇。	Unlocks Mia: Winter Encounter.	ミーヤ･スノーフェアリーを解放するのに使える。	미아의 스노우 페어리 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ "หิมะ​แรกพบ" ​ของ​มี​อา​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
113008	10	101	4	1	601	0	18:card_icon_113008_1	0	0	0	1	云灿	银钩墨舞	銀鉤墨舞	Dances & Ink	墨の舞い	수묵화가	ระบำแห่งหมึก	用于解锁云灿的银钩墨舞。	用於解鎖雲燦的銀鉤墨舞。	Unlocks Yuncan: Dances & Ink.	雲燦･墨の舞いを解放するのに使える。	운찬의 수묵화가 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ "ระบำ​แห่ง​หมึก" ​ของ​หยุ​น​ซาน​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
113001	10	101	5	1	601	0	18:card_icon_113001_1	0	0	0	1	云灿	火树流光	火樹流光	Flying Embers	火樹流光	소녀와 등불	ดวงไฟล่องลอย	用于解锁云灿的火树流光。	用於解鎖雲燦的火樹流光。	Unlocks Yuncan: Flying Embers.	雲燦･火樹流光を解放するのに使える。	운찬의 소녀와 등불 해제 시 사용된다	ใช้​ใน​การ​ปลดล็อก​ "ดวงไฟ​ล่องลอย" ​ของ​หยุ​น​ซาน​	若已获得该战斗员，则会获得对应的核心。	若已獲得該戰鬥員，則會獲得對應的核心。	If you already own this Combatant, you will receive the corresponding Core instead.	入手済みの戦闘員を再び獲得すると、当該戦闘員の核心に変換される。	보유 중인 전투원 획득 시, 대응되는 코어를 획득합니다.	หาก​มี​ตัวละคร​นี้​อยู่แล้ว​ ก็​จะ​ได้รับ​แกน​หลัก​ที่​สอดคล้องกัน​
